function,k_samples,p_threshold,epsilon,seed,simple_regret,cumulative_regret,n_evaluations,total_time,best_value,final_domain_size
ackley2d,50,0.3,0.1,110,0.893619124840733,6212.7091216635945,630,10.18995189666748,0.893619124840733,2500
ackley2d,50,0.3,0.1,111,0.893619124840733,6188.411530349642,630,11.120376348495483,0.893619124840733,2500
ackley2d,50,0.3,0.1,112,2.354335340895578,6136.146819576784,630,10.491492986679077,2.354335340895578,2500
ackley2d,50,0.3,0.1,113,0.893619124840733,6098.202547651839,630,11.635985374450684,0.893619124840733,2500
ackley2d,50,0.3,0.1,114,0.893619124840733,6335.999356567267,630,11.549976825714111,0.893619124840733,2500
ackley2d,50,0.4,0.1,100,0.893619124840733,6081.205497394004,630,12.22558069229126,0.893619124840733,2500
ackley2d,50,0.4,0.1,101,2.354335340895578,6239.7899917746745,630,10.485528469085693,2.354335340895578,2500
ackley2d,50,0.4,0.1,102,0.893619124840733,6128.811620771968,630,11.118973016738892,0.893619124840733,2500
ackley2d,50,0.4,0.1,103,0.893619124840733,6181.05251581604,630,9.932558059692383,0.893619124840733,2500
ackley2d,50,0.4,0.1,104,0.893619124840733,6138.781010987195,630,10.999962568283081,0.893619124840733,2500
ackley2d,50,0.4,0.1,105,0.893619124840733,6224.868124997377,630,11.886701107025146,0.893619124840733,2500
ackley2d,50,0.4,0.1,106,0.893619124840733,6124.990028027469,630,11.944054126739502,0.893619124840733,2500
ackley2d,50,0.4,0.1,107,2.354335340895578,6172.572218063557,630,10.688028335571289,2.354335340895578,2500
ackley2d,50,0.4,0.1,108,0.893619124840733,6146.940718500949,630,13.269157648086548,0.893619124840733,2500
ackley2d,50,0.4,0.1,109,0.893619124840733,6214.708802712565,630,9.704611539840698,0.893619124840733,2500
ackley2d,50,0.4,0.1,110,0.893619124840733,6212.7091216635945,630,10.523813486099243,0.893619124840733,2500
ackley2d,50,0.4,0.1,111,0.893619124840733,6188.411530349642,630,11.020161628723145,0.893619124840733,2500
ackley2d,50,0.4,0.1,112,2.354335340895578,6136.146819576784,630,10.846368074417114,2.354335340895578,2500
ackley2d,50,0.4,0.1,113,0.893619124840733,6098.202547651839,630,11.972924709320068,0.893619124840733,2500
ackley2d,50,0.4,0.1,114,0.893619124840733,6335.999356567267,630,12.105640172958374,0.893619124840733,2500
rosenbrock2d,20,0.2,0.1,100,0.14797058909752375,177235.62359122577,630,3.7511115074157715,0.14797058909752375,2500
rosenbrock2d,20,0.2,0.1,101,0.06205747605164308,189642.6313934322,630,2.2524209022521973,0.06205747605164308,2500
rosenbrock2d,20,0.2,0.1,102,0.00043383978041908937,187449.1824396748,630,1.9320242404937744,0.00043383978041908937,2500
rosenbrock2d,20,0.2,0.1,103,0.005153517007785412,186040.06601112033,630,1.859644889831543,0.005153517007785412,2500
rosenbrock2d,20,0.2,0.1,104,0.021253986043923936,206305.96667049424,630,2.252385377883911,0.021253986043923936,2500
rosenbrock2d,20,0.2,0.1,105,0.14797058909752375,198790.65399248316,630,2.289057731628418,0.14797058909752375,2500
rosenbrock2d,20,0.2,0.1,106,0.1475473307751572,215498.34955774614,630,1.8177704811096191,0.1475473307751572,2500
rosenbrock2d,20,0.2,0.1,107,0.00043383978041908937,185853.46790983263,630,2.3744754791259766,0.00043383978041908937,2500
rosenbrock2d,20,0.2,0.1,108,0.1670241522647538,164126.47537541046,630,1.9961063861846924,0.1670241522647538,2500
rosenbrock2d,20,0.2,0.1,109,0.30439715091640035,185435.1803891824,630,2.179098129272461,0.30439715091640035,2500
rosenbrock2d,20,0.2,0.1,110,0.005153517007785412,202836.82699757724,630,1.7329280376434326,0.005153517007785412,2500
rosenbrock2d,20,0.2,0.1,111,0.00043383978041908937,191793.80117480812,630,1.9736745357513428,0.00043383978041908937,2500
rosenbrock2d,20,0.2,0.1,112,0.005153517007785412,198519.82641965372,630,2.042023181915283,0.005153517007785412,2500
rosenbrock2d,20,0.2,0.1,113,0.005153517007785412,198792.66885318625,630,1.819420576095581,0.005153517007785412,2500
rosenbrock2d,20,0.2,0.1,114,0.005153517007785412,188948.1912679169,630,1.8506553173065186,0.005153517007785412,2500
rosenbrock2d,20,0.3,0.1,100,0.14797058909752375,177235.62359122577,630,3.781273126602173,0.14797058909752375,2500
rosenbrock2d,20,0.3,0.1,101,0.06205747605164308,189642.6313934322,630,2.224522590637207,0.06205747605164308,2500
rosenbrock2d,20,0.3,0.1,102,0.00043383978041908937,187449.1824396748,630,1.9946982860565186,0.00043383978041908937,2500
rosenbrock2d,20,0.3,0.1,103,0.005153517007785412,186040.06601112033,630,1.8866369724273682,0.005153517007785412,2500
rosenbrock2d,20,0.3,0.1,104,0.021253986043923936,206305.96667049424,630,2.1155831813812256,0.021253986043923936,2500
rosenbrock2d,20,0.3,0.1,105,0.14797058909752375,198790.65399248316,630,2.088888168334961,0.14797058909752375,2500
rosenbrock2d,20,0.3,0.1,106,0.1475473307751572,215498.34955774614,630,1.7874424457550049,0.1475473307751572,2500
rosenbrock2d,20,0.3,0.1,107,0.00043383978041908937,185853.46790983263,630,2.4215614795684814,0.00043383978041908937,2500
rosenbrock2d,20,0.3,0.1,108,0.1670241522647538,164126.47537541046,630,1.90358304977417,0.1670241522647538,2500
rosenbrock2d,20,0.3,0.1,109,0.30439715091640035,185435.1803891824,630,2.369939088821411,0.30439715091640035,2500
rosenbrock2d,20,0.3,0.1,110,0.005153517007785412,202836.82699757724,630,1.8999688625335693,0.005153517007785412,2500
rosenbrock2d,20,0.3,0.1,111,0.00043383978041908937,191793.80117480812,630,2.0725033283233643,0.00043383978041908937,2500
rosenbrock2d,20,0.3,0.1,112,0.005153517007785412,198519.82641965372,630,2.2172112464904785,0.005153517007785412,2500
rosenbrock2d,20,0.3,0.1,113,0.005153517007785412,198792.66885318625,630,1.8696138858795166,0.005153517007785412,2500
rosenbrock2d,20,0.3,0.1,114,0.005153517007785412,188948.1912679169,630,1.848405122756958,0.005153517007785412,2500
rosenbrock2d,20,0.4,0.1,100,0.14797058909752375,177235.62359122577,630,3.9175338745117188,0.14797058909752375,2500
rosenbrock2d,20,0.4,0.1,101,0.06205747605164308,189642.6313934322,630,2.293982744216919,0.06205747605164308,2500
rosenbrock2d,20,0.4,0.1,102,0.00043383978041908937,187449.1824396748,630,2.052518844604492,0.00043383978041908937,2500
rosenbrock2d,20,0.4,0.1,103,0.005153517007785412,186040.06601112033,630,1.816225290298462,0.005153517007785412,2500
rosenbrock2d,20,0.4,0.1,104,0.021253986043923936,206305.96667049424,630,2.1009764671325684,0.021253986043923936,2500
rosenbrock2d,20,0.4,0.1,105,0.14797058909752375,198790.65399248316,630,2.018606424331665,0.14797058909752375,2500
rosenbrock2d,20,0.4,0.1,106,0.1475473307751572,215498.34955774614,630,1.8682982921600342,0.1475473307751572,2500
rosenbrock2d,20,0.4,0.1,107,0.00043383978041908937,185853.46790983263,630,2.3001575469970703,0.00043383978041908937,2500
rosenbrock2d,20,0.4,0.1,108,0.1670241522647538,164126.47537541046,630,1.9763269424438477,0.1670241522647538,2500
rosenbrock2d,20,0.4,0.1,109,0.30439715091640035,185435.1803891824,630,2.344482898712158,0.30439715091640035,2500
rosenbrock2d,20,0.4,0.1,110,0.005153517007785412,202836.82699757724,630,1.91215181350708,0.005153517007785412,2500
rosenbrock2d,20,0.4,0.1,111,0.00043383978041908937,191793.80117480812,630,2.1424694061279297,0.00043383978041908937,2500
rosenbrock2d,20,0.4,0.1,112,0.005153517007785412,198519.82641965372,630,2.0982134342193604,0.005153517007785412,2500
rosenbrock2d,20,0.4,0.1,113,0.005153517007785412,198792.66885318625,630,1.86041259765625,0.005153517007785412,2500
rosenbrock2d,20,0.4,0.1,114,0.005153517007785412,188948.1912679169,630,1.8704144954681396,0.005153517007785412,2500
rosenbrock2d,35,0.2,0.1,100,0.005153517007785412,219162.20274257107,630,5.594734191894531,0.005153517007785412,2500
rosenbrock2d,35,0.2,0.1,101,0.021253986043923936,199056.54615201015,630,1.8890678882598877,0.021253986043923936,2500
rosenbrock2d,35,0.2,0.1,102,0.00043383978041908937,197641.30399444356,630,1.8237299919128418,0.00043383978041908937,2500
rosenbrock2d,35,0.2,0.1,103,0.00043383978041908937,187976.3456402804,630,1.9193973541259766,0.00043383978041908937,2500
rosenbrock2d,35,0.2,0.1,104,0.28405577226343126,189734.06907408897,630,1.878575325012207,0.28405577226343126,2500
rosenbrock2d,35,0.2,0.1,105,0.08303304832205129,170951.77553816262,630,2.321434259414673,0.08303304832205129,2500
rosenbrock2d,35,0.2,0.1,106,0.021253986043923936,182600.09117271812,630,1.756030797958374,0.021253986043923936,2500
rosenbrock2d,35,0.2,0.1,107,0.06205747605164308,197638.53315507498,630,1.9366772174835205,0.06205747605164308,2500
rosenbrock2d,35,0.2,0.1,108,0.005153517007785412,192667.5406251487,630,1.9906854629516602,0.005153517007785412,2500
rosenbrock2d,35,0.2,0.1,109,0.35609711419353535,189805.6333122825,630,2.919874668121338,0.35609711419353535,2500
rosenbrock2d,35,0.2,0.1,110,0.27039771190713574,184257.3980343327,630,2.309340715408325,0.27039771190713574,2500
rosenbrock2d,35,0.2,0.1,111,0.021253986043923936,178133.8979410206,630,2.2868993282318115,0.021253986043923936,2500
rosenbrock2d,35,0.2,0.1,112,0.00043383978041908937,204681.84710550396,630,1.741955280303955,0.00043383978041908937,2500
rosenbrock2d,35,0.2,0.1,113,0.00043383978041908937,200442.10190156748,630,3.0093400478363037,0.00043383978041908937,2500
rosenbrock2d,35,0.2,0.1,114,0.005153517007785412,198362.147783413,630,2.298239231109619,0.005153517007785412,2500
rosenbrock2d,35,0.3,0.1,100,0.005153517007785412,219162.20274257107,630,6.008591413497925,0.005153517007785412,2500
rosenbrock2d,35,0.3,0.1,101,0.021253986043923936,199056.54615201015,630,1.8070399761199951,0.021253986043923936,2500
rosenbrock2d,35,0.3,0.1,102,0.00043383978041908937,197641.30399444356,630,1.966486930847168,0.00043383978041908937,2500
rosenbrock2d,35,0.3,0.1,103,0.00043383978041908937,187976.3456402804,630,1.8563792705535889,0.00043383978041908937,2500
rosenbrock2d,35,0.3,0.1,104,0.28405577226343126,189734.06907408897,630,1.8465712070465088,0.28405577226343126,2500
rosenbrock2d,35,0.3,0.1,105,0.08303304832205129,170951.77553816262,630,2.289466142654419,0.08303304832205129,2500
rosenbrock2d,35,0.3,0.1,106,0.021253986043923936,182600.09117271812,630,1.7557568550109863,0.021253986043923936,2500
rosenbrock2d,35,0.3,0.1,107,0.06205747605164308,197638.53315507498,630,1.93534517288208,0.06205747605164308,2500
rosenbrock2d,35,0.3,0.1,108,0.005153517007785412,192667.5406251487,630,2.018453359603882,0.005153517007785412,2500
rosenbrock2d,35,0.3,0.1,109,0.35609711419353535,189805.6333122825,630,2.88602876663208,0.35609711419353535,2500
rosenbrock2d,35,0.3,0.1,110,0.27039771190713574,184257.3980343327,630,2.246117353439331,0.27039771190713574,2500
rosenbrock2d,35,0.3,0.1,111,0.021253986043923936,178133.8979410206,630,2.4887425899505615,0.021253986043923936,2500
rosenbrock2d,35,0.3,0.1,112,0.00043383978041908937,204681.84710550396,630,1.813800573348999,0.00043383978041908937,2500
rosenbrock2d,35,0.3,0.1,113,0.00043383978041908937,200442.10190156748,630,3.0670833587646484,0.00043383978041908937,2500
rosenbrock2d,35,0.3,0.1,114,0.005153517007785412,198362.147783413,630,2.483285903930664,0.005153517007785412,2500
rosenbrock2d,35,0.4,0.1,100,0.005153517007785412,219162.20274257107,630,5.837317705154419,0.005153517007785412,2500
rosenbrock2d,35,0.4,0.1,101,0.021253986043923936,199056.54615201015,630,1.7871241569519043,0.021253986043923936,2500
rosenbrock2d,35,0.4,0.1,102,0.00043383978041908937,197641.30399444356,630,1.8480315208435059,0.00043383978041908937,2500
rosenbrock2d,35,0.4,0.1,103,0.00043383978041908937,187976.3456402804,630,1.899019718170166,0.00043383978041908937,2500
rosenbrock2d,35,0.4,0.1,104,0.28405577226343126,189734.06907408897,630,1.6890983581542969,0.28405577226343126,2500
rosenbrock2d,35,0.4,0.1,105,0.08303304832205129,170951.77553816262,630,2.290224552154541,0.08303304832205129,2500
rosenbrock2d,35,0.4,0.1,106,0.021253986043923936,182600.09117271812,630,1.8077597618103027,0.021253986043923936,2500
rosenbrock2d,35,0.4,0.1,107,0.06205747605164308,197638.53315507498,630,1.9822490215301514,0.06205747605164308,2500
rosenbrock2d,35,0.4,0.1,108,0.005153517007785412,192667.5406251487,630,1.857205867767334,0.005153517007785412,2500
rosenbrock2d,35,0.4,0.1,109,0.35609711419353535,189805.6333122825,630,2.838017463684082,0.35609711419353535,2500
rosenbrock2d,35,0.4,0.1,110,0.27039771190713574,184257.3980343327,630,2.09199595451355,0.27039771190713574,2500
rosenbrock2d,35,0.4,0.1,111,0.021253986043923936,178133.8979410206,630,2.46614933013916,0.021253986043923936,2500
rosenbrock2d,35,0.4,0.1,112,0.00043383978041908937,204681.84710550396,630,1.7162590026855469,0.00043383978041908937,2500
rosenbrock2d,35,0.4,0.1,113,0.00043383978041908937,200442.10190156748,630,2.8792121410369873,0.00043383978041908937,2500
rosenbrock2d,35,0.4,0.1,114,0.005153517007785412,198362.147783413,630,2.435549259185791,0.005153517007785412,2500
rosenbrock2d,50,0.2,0.1,100,0.1670241522647538,184760.46716586378,630,1.886059045791626,0.1670241522647538,2500
rosenbrock2d,50,0.2,0.1,101,0.10829948856864267,192477.44716955192,630,2.106626272201538,0.10829948856864267,2500
rosenbrock2d,50,0.2,0.1,102,0.005153517007785412,213860.01226031448,630,2.387403964996338,0.005153517007785412,2500
rosenbrock2d,50,0.2,0.1,103,0.08303304832205129,193117.18681032612,630,4.124544143676758,0.08303304832205129,2500
rosenbrock2d,50,0.2,0.1,104,0.14797058909752375,189042.2208616834,630,2.0102627277374268,0.14797058909752375,2500
rosenbrock2d,50,0.2,0.1,105,0.06205747605164308,199368.75121451088,630,1.8960270881652832,0.06205747605164308,2500
rosenbrock2d,50,0.2,0.1,106,0.06205747605164308,193584.9203999319,630,1.945312738418579,0.06205747605164308,2500
rosenbrock2d,50,0.2,0.1,107,0.00043383978041908937,218398.1103214301,630,1.901505947113037,0.00043383978041908937,2500
rosenbrock2d,50,0.2,0.1,108,0.021253986043923936,199625.6844111805,630,2.689610481262207,0.021253986043923936,2500
rosenbrock2d,50,0.2,0.1,109,0.021253986043923936,199873.87186162846,630,1.8623766899108887,0.021253986043923936,2500
rosenbrock2d,50,0.2,0.1,110,0.28070856218627627,212171.9075390406,630,3.751075506210327,0.28070856218627627,2500
rosenbrock2d,50,0.2,0.1,111,0.00043383978041908937,187487.44268957857,630,1.8928277492523193,0.00043383978041908937,2500
rosenbrock2d,50,0.2,0.1,112,0.06205747605164308,180172.2821734363,630,2.323758125305176,0.06205747605164308,2500
rosenbrock2d,50,0.2,0.1,113,0.08303304832205129,202427.76920451794,630,1.851116418838501,0.08303304832205129,2500
rosenbrock2d,50,0.2,0.1,114,0.005153517007785412,211804.50182108933,630,5.375150442123413,0.005153517007785412,2500
rosenbrock2d,50,0.3,0.1,100,0.1670241522647538,184760.46716586378,630,1.9026134014129639,0.1670241522647538,2500
rosenbrock2d,50,0.3,0.1,101,0.10829948856864267,192477.44716955192,630,2.1416494846343994,0.10829948856864267,2500
rosenbrock2d,50,0.3,0.1,102,0.005153517007785412,213860.01226031448,630,2.2613909244537354,0.005153517007785412,2500
rosenbrock2d,50,0.3,0.1,103,0.08303304832205129,193117.18681032612,630,3.9937617778778076,0.08303304832205129,2500
rosenbrock2d,50,0.3,0.1,104,0.14797058909752375,189042.2208616834,630,2.0396947860717773,0.14797058909752375,2500
rosenbrock2d,50,0.3,0.1,105,0.06205747605164308,199368.75121451088,630,1.9240033626556396,0.06205747605164308,2500
rosenbrock2d,50,0.3,0.1,106,0.06205747605164308,193584.9203999319,630,2.083012819290161,0.06205747605164308,2500
rosenbrock2d,50,0.3,0.1,107,0.00043383978041908937,218398.1103214301,630,2.0024120807647705,0.00043383978041908937,2500
rosenbrock2d,50,0.3,0.1,108,0.021253986043923936,199625.6844111805,630,2.74527645111084,0.021253986043923936,2500
rosenbrock2d,50,0.3,0.1,109,0.021253986043923936,199873.87186162846,630,1.9658608436584473,0.021253986043923936,2500
rosenbrock2d,50,0.3,0.1,110,0.28070856218627627,212171.9075390406,630,4.026837348937988,0.28070856218627627,2500
rosenbrock2d,50,0.3,0.1,111,0.00043383978041908937,187487.44268957857,630,1.8341517448425293,0.00043383978041908937,2500
rosenbrock2d,50,0.3,0.1,112,0.06205747605164308,180172.2821734363,630,2.209023952484131,0.06205747605164308,2500
rosenbrock2d,50,0.3,0.1,113,0.08303304832205129,202427.76920451794,630,2.002420663833618,0.08303304832205129,2500
rosenbrock2d,50,0.3,0.1,114,0.005153517007785412,211804.50182108933,630,5.592684745788574,0.005153517007785412,2500
rosenbrock2d,50,0.4,0.1,100,0.1670241522647538,184760.46716586378,630,1.7574470043182373,0.1670241522647538,2500
rosenbrock2d,50,0.4,0.1,101,0.10829948856864267,192477.44716955192,630,1.9836359024047852,0.10829948856864267,2500
rosenbrock2d,50,0.4,0.1,102,0.005153517007785412,213860.01226031448,630,2.3347902297973633,0.005153517007785412,2500
rosenbrock2d,50,0.4,0.1,103,0.08303304832205129,193117.18681032612,630,3.786674737930298,0.08303304832205129,2500
rosenbrock2d,50,0.4,0.1,104,0.14797058909752375,189042.2208616834,630,1.9308021068572998,0.14797058909752375,2500
rosenbrock2d,50,0.4,0.1,105,0.06205747605164308,199368.75121451088,630,1.7907500267028809,0.06205747605164308,2500
rosenbrock2d,50,0.4,0.1,106,0.06205747605164308,193584.9203999319,630,2.147172689437866,0.06205747605164308,2500
rosenbrock2d,50,0.4,0.1,107,0.00043383978041908937,218398.1103214301,630,1.8398258686065674,0.00043383978041908937,2500
rosenbrock2d,50,0.4,0.1,108,0.021253986043923936,199625.6844111805,630,2.5573432445526123,0.021253986043923936,2500
rosenbrock2d,50,0.4,0.1,109,0.021253986043923936,199873.87186162846,630,1.9206857681274414,0.021253986043923936,2500
rosenbrock2d,50,0.4,0.1,110,0.28070856218627627,212171.9075390406,630,3.5784904956817627,0.28070856218627627,2500
rosenbrock2d,50,0.4,0.1,111,0.00043383978041908937,187487.44268957857,630,1.8966789245605469,0.00043383978041908937,2500
rosenbrock2d,50,0.4,0.1,112,0.06205747605164308,180172.2821734363,630,2.4911699295043945,0.06205747605164308,2500
rosenbrock2d,50,0.4,0.1,113,0.08303304832205129,202427.76920451794,630,1.7928171157836914,0.08303304832205129,2500
rosenbrock2d,50,0.4,0.1,114,0.005153517007785412,211804.50182108933,630,5.490307331085205,0.005153517007785412,2500
hartmann3d,20,0.2,0.1,100,0.21815588562920585,1857.2555118989058,630,9.625212907791138,-3.644624114370794,8000
hartmann3d,20,0.2,0.1,101,1.9491542066113303,2414.9379503055575,630,6.14338493347168,-1.9136257933886696,8
hartmann3d,20,0.2,0.1,102,0.031533898316393305,1849.0118323279962,630,10.11330509185791,-3.8312461016836066,8000
hartmann3d,20,0.2,0.1,103,1.5316580137261209,2421.1029884351283,630,5.486713171005249,-2.331121986273879,8
hartmann3d,20,0.2,0.1,104,0.07234134936235836,1888.9630844169762,630,10.020207405090332,-3.7904386506376415,8000
hartmann3d,20,0.2,0.1,105,0.036489150874214005,1851.383187516718,630,10.444508075714111,-3.826290849125786,8000
hartmann3d,20,0.2,0.1,106,0.04508693266598751,1901.8008300519493,630,9.157969236373901,-3.8176930673340124,8000
hartmann3d,20,0.2,0.1,107,0.1927424946731171,1887.5159151393332,630,9.37516164779663,-3.6700375053268828,8000
hartmann3d,20,0.2,0.1,108,0.10670199347364306,1853.3496296414085,630,11.403042316436768,-3.756078006526357,8000
hartmann3d,20,0.2,0.1,109,0.04287362187975674,1866.280596185797,630,9.39996862411499,-3.819906378120243,8000
hartmann3d,20,0.2,0.1,110,0.21286375780573774,1888.2485419205395,630,9.904538869857788,-3.649916242194262,8000
hartmann3d,20,0.2,0.1,111,0.07234134936235836,1869.9255399111737,630,11.497483253479004,-3.7904386506376415,8000
hartmann3d,20,0.2,0.1,112,1.6820016565079516,2387.5738294575967,630,6.400357484817505,-2.1807783434920482,5
hartmann3d,20,0.2,0.1,113,0.060065789258676894,1879.2185038711295,630,9.76675009727478,-3.802714210741323,8000
hartmann3d,20,0.2,0.1,114,2.7954579549189367,2385.835909351272,630,6.023685932159424,-1.0673220450810632,105
hartmann3d,20,0.3,0.1,100,0.21815588562920585,1857.2555118989058,630,9.750468730926514,-3.644624114370794,8000
hartmann3d,20,0.3,0.1,101,0.04287362187975674,1813.1295320312809,630,13.123862028121948,-3.819906378120243,8000
hartmann3d,20,0.3,0.1,102,0.031533898316393305,1849.0118323279962,630,9.831390380859375,-3.8312461016836066,8000
hartmann3d,20,0.3,0.1,103,0.039332213388809656,1861.3986380226047,630,10.353757619857788,-3.8234477866111902,8000
hartmann3d,20,0.3,0.1,104,0.07234134936235836,1888.9630844169762,630,10.427464246749878,-3.7904386506376415,8000
hartmann3d,20,0.3,0.1,105,0.036489150874214005,1851.383187516718,630,10.199927806854248,-3.826290849125786,8000
hartmann3d,20,0.3,0.1,106,0.04508693266598751,1901.8008300519493,630,9.031326293945312,-3.8176930673340124,8000
hartmann3d,20,0.3,0.1,107,0.1927424946731171,1887.5159151393332,630,9.461505651473999,-3.6700375053268828,8000
hartmann3d,20,0.3,0.1,108,0.10670199347364306,1853.3496296414085,630,11.120524644851685,-3.756078006526357,8000
hartmann3d,20,0.3,0.1,109,0.04287362187975674,1866.280596185797,630,9.726102828979492,-3.819906378120243,8000
hartmann3d,20,0.3,0.1,110,0.21286375780573774,1888.2485419205395,630,10.017228364944458,-3.649916242194262,8000
hartmann3d,20,0.3,0.1,111,0.07234134936235836,1869.9255399111737,630,10.555048704147339,-3.7904386506376415,8000
hartmann3d,20,0.3,0.1,112,0.047152604445352075,1910.6441161009093,630,10.105282306671143,-3.815627395554648,8000
hartmann3d,20,0.3,0.1,113,0.060065789258676894,1879.2185038711295,630,9.380913257598877,-3.802714210741323,8000
hartmann3d,20,0.3,0.1,114,2.7954579549189367,2416.1357814652492,630,5.73278284072876,-1.0673220450810632,31
hartmann3d,20,0.4,0.1,100,0.21815588562920585,1857.2555118989058,630,9.524935245513916,-3.644624114370794,8000
hartmann3d,20,0.4,0.1,101,0.04287362187975674,1813.1295320312809,630,13.115031003952026,-3.819906378120243,8000
hartmann3d,20,0.4,0.1,102,0.031533898316393305,1849.0118323279962,630,9.819097757339478,-3.8312461016836066,8000
hartmann3d,20,0.4,0.1,103,0.039332213388809656,1861.3986380226047,630,10.255865335464478,-3.8234477866111902,8000
hartmann3d,20,0.4,0.1,104,0.07234134936235836,1888.9630844169762,630,10.481636762619019,-3.7904386506376415,8000
hartmann3d,20,0.4,0.1,105,0.036489150874214005,1851.383187516718,630,10.260661602020264,-3.826290849125786,8000
hartmann3d,20,0.4,0.1,106,0.04508693266598751,1901.8008300519493,630,8.84229850769043,-3.8176930673340124,8000
hartmann3d,20,0.4,0.1,107,0.1927424946731171,1887.5159151393332,630,9.201608180999756,-3.6700375053268828,8000
hartmann3d,20,0.4,0.1,108,0.10670199347364306,1853.3496296414085,630,11.360071659088135,-3.756078006526357,8000
hartmann3d,20,0.4,0.1,109,0.04287362187975674,1866.280596185797,630,9.560002088546753,-3.819906378120243,8000
hartmann3d,20,0.4,0.1,110,0.21286375780573774,1888.2485419205395,630,9.880089521408081,-3.649916242194262,8000
hartmann3d,20,0.4,0.1,111,0.07234134936235836,1869.9255399111737,630,11.00112533569336,-3.7904386506376415,8000
hartmann3d,20,0.4,0.1,112,0.047152604445352075,1910.6441161009093,630,10.531779527664185,-3.815627395554648,8000
hartmann3d,20,0.4,0.1,113,0.060065789258676894,1879.2185038711295,630,9.38347053527832,-3.802714210741323,8000
hartmann3d,20,0.4,0.1,114,0.07305014293546819,1863.0111012233497,630,9.841830253601074,-3.7897298570645317,8000
hartmann3d,35,0.2,0.1,100,0.04508693266598751,1872.6867839738952,630,9.532692909240723,-3.8176930673340124,8000
hartmann3d,35,0.2,0.1,101,1.9491542066113303,2411.0162084951658,630,5.9757890701293945,-1.9136257933886696,7
hartmann3d,35,0.2,0.1,102,0.0329626479360261,1832.1796827844016,630,10.123886823654175,-3.829817352063974,8000
hartmann3d,35,0.2,0.1,103,0.049943439687546665,1877.8213093075913,630,11.745628595352173,-3.812836560312453,8000
hartmann3d,35,0.2,0.1,104,0.039332213388809656,1848.6315146642764,630,9.229453802108765,-3.8234477866111902,8000
hartmann3d,35,0.2,0.1,105,0.04287362187975674,1829.028464656029,630,9.856629610061646,-3.819906378120243,8000
hartmann3d,35,0.2,0.1,106,0.031533898316393305,1816.1662062467612,630,10.181301355361938,-3.8312461016836066,8000
hartmann3d,35,0.2,0.1,107,0.04114742606379451,1848.00854197306,630,9.714208602905273,-3.8216325739362054,8000
hartmann3d,35,0.2,0.1,108,0.04114742606379451,1840.1017898061787,630,9.395112991333008,-3.8216325739362054,8000
hartmann3d,35,0.2,0.1,109,0.11106079034883232,1890.9764184440094,630,12.175352811813354,-3.7517192096511676,8000
hartmann3d,35,0.2,0.1,110,0.047152604445352075,1853.9623022355468,630,9.009949207305908,-3.815627395554648,8000
hartmann3d,35,0.2,0.1,111,0.038417620319923795,1830.011217822637,630,11.87143611907959,-3.824362379680076,8000
hartmann3d,35,0.2,0.1,112,0.03900185076050189,1860.3598190718635,630,9.001601934432983,-3.823778149239498,8000
hartmann3d,35,0.2,0.1,113,0.07234134936235836,1857.774459987562,630,9.218304872512817,-3.7904386506376415,8000
hartmann3d,35,0.2,0.1,114,2.7954579549189367,2398.569186286876,630,6.069860458374023,-1.0673220450810632,64
hartmann3d,35,0.3,0.1,100,0.04508693266598751,1872.6867839738952,630,9.912390232086182,-3.8176930673340124,8000
hartmann3d,35,0.3,0.1,101,0.04114742606379451,1833.2882356101188,630,10.20116114616394,-3.8216325739362054,8000
hartmann3d,35,0.3,0.1,102,0.0329626479360261,1832.1796827844016,630,9.954599142074585,-3.829817352063974,8000
hartmann3d,35,0.3,0.1,103,0.049943439687546665,1877.8213093075913,630,11.23124623298645,-3.812836560312453,8000
hartmann3d,35,0.3,0.1,104,0.039332213388809656,1848.6315146642764,630,9.594983100891113,-3.8234477866111902,8000
hartmann3d,35,0.3,0.1,105,0.04287362187975674,1829.028464656029,630,9.946850299835205,-3.819906378120243,8000
hartmann3d,35,0.3,0.1,106,0.031533898316393305,1816.1662062467612,630,9.697441577911377,-3.8312461016836066,8000
hartmann3d,35,0.3,0.1,107,0.04114742606379451,1848.00854197306,630,9.43525218963623,-3.8216325739362054,8000
hartmann3d,35,0.3,0.1,108,0.04114742606379451,1840.1017898061787,630,9.889150381088257,-3.8216325739362054,8000
hartmann3d,35,0.3,0.1,109,0.11106079034883232,1890.9764184440094,630,12.431488752365112,-3.7517192096511676,8000
hartmann3d,35,0.3,0.1,110,0.047152604445352075,1853.9623022355468,630,9.723917245864868,-3.815627395554648,8000
hartmann3d,35,0.3,0.1,111,0.038417620319923795,1830.011217822637,630,12.523249626159668,-3.824362379680076,8000
hartmann3d,35,0.3,0.1,112,0.03900185076050189,1860.3598190718635,630,8.810683965682983,-3.823778149239498,8000
hartmann3d,35,0.3,0.1,113,0.07234134936235836,1857.774459987562,630,9.267179489135742,-3.7904386506376415,8000
hartmann3d,35,0.3,0.1,114,2.7954579549189367,2434.6455765144483,630,4.387604475021362,-1.0673220450810632,18
hartmann3d,35,0.4,0.1,100,0.04508693266598751,1872.6867839738952,630,9.913061380386353,-3.8176930673340124,8000
hartmann3d,35,0.4,0.1,101,0.04114742606379451,1833.2882356101188,630,10.276208400726318,-3.8216325739362054,8000
